phase	source	target_crate	target	operation	preparation	source_sha256	declared_types
04	entities/src/file_asset/document_attachment.rs	erp-support	crates/erp-support/src/entity/file_asset/document_attachment.rs	move-with-symbol-splits		0a67085062fe5590fc2fcebdc09c46ef9dd1448008f86d8263e0022787199620	AttachmentUsage,DocumentAttachmentData,DocumentAttachment
04	entities/src/file_asset/entity.rs	erp-support	crates/erp-support/src/entity/file_asset/entity.rs	move-with-symbol-splits		eb820f6af9c04bcf991696370f93501ab53f6aaec38a6d74185d23234331e971	ContentHmac,SecurityScanStatus,SensitivityClass,RetentionClass,FileAssetData,FileAsset,HmacSha256
04	entities/src/file_asset/mod.rs	erp-support	crates/erp-support/src/entity/file_asset/mod.rs	move-with-symbol-splits		4e9e82a21261c50ab98c931d1b3ae32b844c4502114643cfdfcd394fdae22a52	-
04	entities/src/file_asset/pending_reference.rs	erp-support	crates/erp-support/src/entity/file_asset/pending_reference.rs	move-with-symbol-splits		be25a056556596e5463fb34e0914aaa702920935418678ce8d3e689e787dd9fa	PendingFileReference,PendingFileTarget,PendingFileReferenceSet
12	entities/src/fulfillment/acceptance_eligibility.rs	erp-fulfillment	crates/erp-fulfillment/src/entity/fulfillment/acceptance_eligibility.rs	move-with-symbol-splits		7c93be6a2bf86b024634f7a15405f580867f4a19374733ae4f8aed43e7d4347e	AcceptanceFactEligibility,AcceptanceLineEligibility,AcceptanceProgress
12	entities/src/fulfillment/acceptance_fulfillment_allocation.rs	erp-fulfillment	crates/erp-fulfillment/src/entity/fulfillment/acceptance_fulfillment_allocation.rs	move-with-symbol-splits		fd5069836919d06919684dabf7cf6e56d58dc61c8a889674cf1b6f72c1a306f9	FulfillmentFactType,AllocationAction,AcceptanceFulfillmentAllocationData,AcceptanceFulfillmentAllocation
12	entities/src/fulfillment/customer_acceptance.rs	erp-fulfillment	crates/erp-fulfillment/src/entity/fulfillment/customer_acceptance.rs	move-with-symbol-splits		7903c0b5d9fe89b35f26c3da54421805a519632875f7624590718a79b89a6b37	CustomerAcceptanceState,AcceptanceResult,CustomerAcceptanceData,CustomerAcceptanceUpdate,CustomerAcceptance,CustomerAcceptanceLineData,CustomerAcceptanceLine
12	entities/src/fulfillment/customer_acceptance_line_batch.rs	erp-fulfillment	crates/erp-fulfillment/src/entity/fulfillment/customer_acceptance_line_batch.rs	move-with-symbol-splits		40d4e3969b0b10664a524e79c84e1f39b4709d52df5b2d7e12ec8a205957ecda	CustomerAcceptanceLineSpec,CustomerAcceptanceLineBatch
12	entities/src/fulfillment/delivery.rs	erp-fulfillment	crates/erp-fulfillment/src/entity/fulfillment/delivery.rs	move-with-symbol-splits		3868a207d0fdf54209b0fbba10ddc82e653c0c3c946a7fcaa91560e35c65a571	DeliveryState,DeliveryType,DeliveryData,DeliveryUpdate,Delivery,DeliveryLineData,DeliveryLine
12	entities/src/fulfillment/delivery_line_batch.rs	erp-fulfillment	crates/erp-fulfillment/src/entity/fulfillment/delivery_line_batch.rs	move-with-symbol-splits		9160c7e32fe5359525cda0af06d3f3ebe3fd648d6da130faf2670feeabc61679	DeliveryLineSpec,DeliveryLineBatch
12	entities/src/fulfillment/electronic_delivery.rs	erp-fulfillment	crates/erp-fulfillment/src/entity/fulfillment/electronic_delivery.rs	move-with-symbol-splits		f3a169b01fb856e5732266209339b7b7e25936eceedd8525b8af8ff5d2436739	ElectronicDeliveryState,FulfillmentResult,ElectronicDeliveryData,ElectronicDeliveryUpdate,ElectronicDelivery
12	entities/src/fulfillment/electronic_delivery_draft.rs	erp-fulfillment	crates/erp-fulfillment/src/entity/fulfillment/electronic_delivery_draft.rs	move-with-symbol-splits		543e6cc3cf51949d43ef861cc3efd6ac7a10eb6e01a8bf0e4a1fa01c56d24ff9	ElectronicRecipientFingerprint,ElectronicDeliveryDraftData,ElectronicDeliveryDraft
12	entities/src/fulfillment/fingerprint.rs	erp-fulfillment	crates/erp-fulfillment/src/entity/fulfillment/fingerprint.rs	move-with-symbol-splits		b748cfa5770dd7821587168a196aaf497b1e265dc0442d7caab00afc288fa490	HmacSha256
12	entities/src/fulfillment/mod.rs	erp-fulfillment	crates/erp-fulfillment/src/entity/fulfillment/mod.rs	move-with-symbol-splits		4a7883e1b41a5cb9828e4025ed35d1388c979a9f1c98a581e917611f5d33a5b0	-
12	entities/src/fulfillment/purchase_receipt.rs	erp-fulfillment	crates/erp-fulfillment/src/entity/fulfillment/purchase_receipt.rs	move-with-symbol-splits		345445570e8d686bddbf7978e14275e019d160275a1c6a57378d25cdbf0bc814	PurchaseFulfillmentEligibility,PurchaseReceiptState,QualityResult,PurchaseReceiptData,PurchaseReceiptUpdate,PurchaseReceipt,PurchaseReceiptLineData,PurchaseReceiptLine
12	entities/src/fulfillment/purchase_receipt_line_batch.rs	erp-fulfillment	crates/erp-fulfillment/src/entity/fulfillment/purchase_receipt_line_batch.rs	move-with-symbol-splits		f2fd566e1f1e8628ad77fbe582821829d98b35fa0d9f176c3fc0847ee31eb703	PurchaseReceiptLineSpec,PurchaseReceiptLineBatch
12	entities/src/fulfillment/service_evidence.rs	erp-fulfillment	crates/erp-fulfillment/src/entity/fulfillment/service_evidence.rs	move-with-symbol-splits		c13eeec8ce7e9c745bd9b11a2689c43fb25d464c90c5fa286ec81df76300e21b	ActualServiceLocation,ServiceEvidencePolicy
12	entities/src/fulfillment/service_fulfillment.rs	erp-fulfillment	crates/erp-fulfillment/src/entity/fulfillment/service_fulfillment.rs	move-with-symbol-splits		52057cabed50fcb4dec6a1daa916547b2afc89c975a393f3ad432fd49b912b35	ServiceFulfillmentState,ServiceFulfillmentData,ServiceFulfillmentUpdate,ServiceFulfillmentConfirmation,ServiceFulfillmentConfirmationParams,ServiceFulfillment
12	entities/src/fulfillment/service_fulfillment_draft.rs	erp-fulfillment	crates/erp-fulfillment/src/entity/fulfillment/service_fulfillment_draft.rs	move-with-symbol-splits		df744c2cf6e258cdcc8d10b69764584b4423fb47376dc86b4f5cdf30cc0003a0	ServiceRecipientFingerprint,ServiceLocationFingerprint,ServiceFulfillmentDraftData,ServiceFulfillmentDraft
01	entities/src/ids.rs	erp-core	crates/erp-core/src/ids.rs	move		7899ed583374c1887afc5eebdc6fe8cd1304894abde50fa8a0e6912bbcbcc11e	SourceSystemId,ExternalIdentityMapId,ExternalIdentityTargetId,BusinessDocumentId,DocumentRelationId,DocumentParticipantId,WorkflowActionId,WorkItemId,ApprovalSubjectSnapshotId,ApprovalNotificationOutboxId,BulkSelectionSnapshotId,BulkSelectionItemId,BackgroundJobId,BackgroundJobItemId,FileAssetId,DocumentAttachmentId,PermissionId,UserRoleId,DataScopeId,AuditEventId,PartyId,PartyRevisionId,PartyContactId,PartyAddressId,PartyTaxProfileId,PartyBankAccountId,CustomerAccountId,CustomerAssignmentId,SupplierAccountId,SupplierCommercialProfileRevisionId,SupplierCapabilityId,SupplierCapabilityRevisionId,SupplierQualificationId,SupplierQualificationRevisionId,SupplierQualificationCapabilityId,SupplierRatingRevisionId,ProductCategoryId,ProductBrandId,UnitOfMeasureId,SkuAttributeId,SkuAttributeValueId,ProductCategoryAttributeId,ProductId,ProductRevisionId,ProductRevisionMediaId,SkuId,SkuRevisionId,SkuRevisionAttributeValueId,VoucherCategoryProfileRevisionId,WarehouseId,WarehouseRevisionId,WarehouseSkuPolicyId,ContractId,ContractRevisionId,SalesOrderId,SalesOrderLineId,SalesOrderWorkingCopyId,SalesOrderWorkingCopyLineId,SalesOrderSubmissionId,SalesOrderSubmissionLineId,SalesOrderRevisionId,SalesOrderRevisionLineId,SalesOrderGoodsServiceLineRevisionId,SalesOrderVoucherLineRevisionId,ProcurementConfirmationId,ProcurementConfirmationLineId,SalesChangeOrderId,SalesChangeSubmissionId,SalesChangeSubmissionLineId,ProcurementResponsibilityRuleId,PurchaseOrderId,PurchaseOrderSubmissionId,PurchaseOrderSubmissionLineId,PurchaseOrderRevisionId,PurchaseOrderRevisionLineId,PurchaseLineSalesAllocationId,PurchaseChangeOrderId,PurchaseChangeSubmissionId,PurchaseChangeSubmissionLineId,PurchaseReceiptId,PurchaseReceiptLineId,DeliveryId,DeliveryLineId,ElectronicDeliveryId,ServiceFulfillmentId,CustomerAcceptanceId,CustomerAcceptanceLineId,AcceptanceFulfillmentAllocationId,StockMovementId,StockBalanceId,StockReservationId,StockReservationEntryId,StockAdjustmentId,StockAdjustmentLineId,ReceivableAccountId,ReceivableEntryId,ReceivableFundsReviewId,ReceivableEntryOffsetId,CustomerReceiptId,ReceiptAllocationId,InvoiceId,SalesInvoiceAllocationId,PayableAccountId,PayableEntryId,PayableEntryOffsetId,SupplierPaymentId,PaymentAllocationId,PurchaseInvoiceAllocationId,CostEntryId,CostAllocationId,SalesReturnCaseId,SalesReturnLineId,PurchaseReturnOrderId,PurchaseReturnLineId,CustomerRefundId,SupplierRefundId,ReceiptReversalId,PaymentReversalId,LegacyImportBatchId,LegacyImportRowId,LegacyImportConfirmationId,SupplierOfferingId,SupplierOfferingRevisionId,SupplierOfferingAvailabilityId,SupplierApiConnectionId,SupplierApiCapabilityId,SupplierFulfillmentOrderId,SupplierFulfillmentItemId,SupplierOrderActionId,SupplierOrderActionLineId,SupplierOrderStatusHistoryId,SupplierRefundFactId,SupplierRefundAllocationId,SupplierSettlementStatementId,SupplierSettlementItemId,SupplierSettlementDifferenceId,InboxMessageId,IntegrationErrorTaskId,ReconciliationDifferenceId,ReconciliationDifferenceResolutionId
14	entities/src/integration_ops/decision_policy.rs	erp-integration	crates/erp-integration/src/entity/integration_ops/decision_policy.rs	move-with-symbol-splits		f9a4fdd66a79a0fde8824af6b8a54a72dfd63635a3838f1b36ae8f5ff8b28443	RequiredEvidenceKind,FundsImpact,TerminalEvidencePolicy,RegisteredReason,ReasonRegistry,DecidedAction,ActionBlocker,ErrorActionProjection,DifferenceActionProjection,ProjectionSubject,ProjectionOutcome
14	entities/src/integration_ops/direct_conclusion.rs	erp-integration	crates/erp-integration/src/entity/integration_ops/direct_conclusion.rs	move-with-symbol-splits		12a3be02784006bcae48816bb42c0d2e12031cb791013cd68dc5cfd9dc6f40e6	DirectConclusion
14	entities/src/integration_ops/error_classification.rs	erp-integration	crates/erp-integration/src/entity/integration_ops/error_classification.rs	move-with-symbol-splits		a0174a82447c6ee394cab5f9a21e4f687c1ef1cc2a48b4f21a1b3c6f04260bae	-
14	entities/src/integration_ops/evidence_reference.rs	erp-integration	crates/erp-integration/src/entity/integration_ops/evidence_reference.rs	move-with-symbol-splits		fa7f8241cb7d955a8d6eb735ec99cd3fc72b30bed40d42ba2c02eb81cf5adc0f	EvidenceRecordRef,CanonicalEvidenceReference,ReplayOriginalReference,EvidenceReferenceSet,CompactEvidenceSet,EvidenceSubjectBindings
14	entities/src/integration_ops/inbox_message.rs	erp-integration	crates/erp-integration/src/entity/integration_ops/inbox_message.rs	move-with-symbol-splits		6f5b1b5f65282c0b463ce90f2733e61c9f8bdb8508b12143b2677adfd83fb057	MessageType,InboxMessageStatus,InboxMessageData,InboxMessageReceivedData,InboxMessageUpdate,InboxMessage
14	entities/src/integration_ops/integration_error_task.rs	erp-integration	crates/erp-integration/src/entity/integration_ops/integration_error_task.rs	move-with-symbol-splits		c4553bfc82fe14ec5c72435613ad09c09e48e7a537ff852a30bd9d649624938a	ErrorClass,ErrorTaskStatus,ResolutionType,IntegrationErrorTaskData,IntegrationErrorTaskUpdate,IntegrationErrorTask
14	entities/src/integration_ops/mod.rs	erp-integration	crates/erp-integration/src/entity/integration_ops/mod.rs	move-with-symbol-splits		432ea7bbbd15b900e427d972365249ffd0d8d9b75dafdce3069c6c186dc61d7e	IntegrationCommandIdentity
14	entities/src/integration_ops/reconciliation_difference.rs	erp-integration	crates/erp-integration/src/entity/integration_ops/reconciliation_difference.rs	move-with-symbol-splits		f66f74f9907b997ea5786dffd91edc1bcf2057389b9aa1f75415a9b8e6661719	ReconciliationDifferenceData,ReconciliationDifference
14	entities/src/integration_ops/reconciliation_difference_resolution.rs	erp-integration	crates/erp-integration/src/entity/integration_ops/reconciliation_difference_resolution.rs	move-with-symbol-splits		591b41407953b11ec722f0861bbbe64ff052d49547d56dce181560c44184e1f1	ResolutionAction,ResultingStatus,ResolutionVersionCheck,ReconciliationDifferenceResolutionData,ReconciliationDifferenceResolution
14	entities/src/integration_ops/w29_close.rs	erp-integration	crates/erp-integration/src/entity/integration_ops/w29_close.rs	move-with-symbol-splits		3418455453e4c539cb6ccaf9be40d3b825c869c58b8fa5b1ba9d37621b671f0d	W29EvidenceReference,W29CloseDecision
14	entities/src/integration_ops/w29_work_items.rs	erp-integration	crates/erp-integration/src/entity/integration_ops/w29_work_items.rs	move-with-symbol-splits		0870bf573b278cf59e83a3b43984eda007f44a42d5da1e135ebfd0190a89eec3	-
08	entities/src/inventory/approval_snapshot.rs	erp-inventory	crates/erp-inventory/src/entity/inventory/approval_snapshot.rs	move-with-symbol-splits		cfde3bf75dc9aa8fe3a48daffc0938351bad26dd3b2140b97871e95b3be2d57d	StockAdjustmentApprovalSnapshot
08	entities/src/inventory/mod.rs	erp-inventory	crates/erp-inventory/src/entity/inventory/mod.rs	move-with-symbol-splits		eb61be1e38b3784ba2ac745159d98b5d058d566b21908ec3d143b4e63afab109	-
08	entities/src/inventory/stock_adjustment.rs	erp-inventory	crates/erp-inventory/src/entity/inventory/stock_adjustment.rs	move-with-symbol-splits		019d19bd3abcc2a5eebec1a2cb38b983eefdb4a62ebbc432aeb38108df595aa8	StockAdjustmentState,AdjustmentReasonType,StockAdjustmentData,StockAdjustmentUpdate,StockAdjustment,StockAdjustmentLineData,StockAdjustmentLineUpdate,StockAdjustmentLine
08	entities/src/inventory/stock_balance.rs	erp-inventory	crates/erp-inventory/src/entity/inventory/stock_balance.rs	move-with-symbol-splits		09b1cb29f6462b45c88a910c5942dd581c1e275f7db9dfc653aa5b44edcaf0de	StockBalanceData,StockBalanceUpdate,StockBalance
08	entities/src/inventory/stock_movement.rs	erp-inventory	crates/erp-inventory/src/entity/inventory/stock_movement.rs	move-with-symbol-splits		08f5c2a0da5863217335e98f1907cda8ac47fd4597e9e5cbc541827cf426b3f3	MovementDirection,MovementType,StockMovementData,StockMovement
08	entities/src/inventory/stock_reservation.rs	erp-inventory	crates/erp-inventory/src/entity/inventory/stock_reservation.rs	move-with-symbol-splits		7ef68dd213ba59e14c611a097309c338bd71455c9cab0c62a8b9f2b59ed144ee	StockReservationSourceType,ReservationStatus,ReservationEntryType,StockReservationData,StockReservationUpdate,StockReservation,StockReservationEntryData,StockReservationEntry
07	entities/src/legacy_import/apply_result_set.rs	erp-import	crates/erp-import/src/entity/legacy_import/apply_result_set.rs	move-with-symbol-splits		068d56033f140437ef003e4c3775c0a73132a2513ab946a63197a4ae7a48d06f	ApplyResultDraft,ApplyResultOutcome,ApplyResultItem,ApplyResultSet
07	entities/src/legacy_import/confirmation_factories.rs	erp-import	crates/erp-import/src/entity/legacy_import/confirmation_factories.rs	move-with-symbol-splits		ec61c823b30ad52215383cc9bfb4bdab94fcef2800330d1e402e44a94504d872	-
07	entities/src/legacy_import/import_row_factory.rs	erp-import	crates/erp-import/src/entity/legacy_import/import_row_factory.rs	move-with-symbol-splits		eaae7f6c8a3839dc43ce40dc3caf46cda72af725708a6c2a63afb6a30101915f	ImportRowSpec
07	entities/src/legacy_import/legacy_import_batch.rs	erp-import	crates/erp-import/src/entity/legacy_import/legacy_import_batch.rs	move-with-symbol-splits		02c357c0e4a41ecbad5217d5d7397f948bd799295656a4c1572ce6826e100b61	LegacyImportBatchStatus,LegacyImportBatchData,LegacyImportBatch
07	entities/src/legacy_import/legacy_import_confirmation.rs	erp-import	crates/erp-import/src/entity/legacy_import/legacy_import_confirmation.rs	move-with-symbol-splits		6b1c6de90c0ce1db76794543103aa4eb57296c4c1418406cac0a3de33f571e0d	ConfirmationStatus,ConfirmationDecision,ConfirmationScope,ConfirmationMatrixDecision,LegacyImportConfirmationData,LegacyImportConfirmation
07	entities/src/legacy_import/legacy_import_row.rs	erp-import	crates/erp-import/src/entity/legacy_import/legacy_import_row.rs	move-with-symbol-splits		9e129dd79b148663d297ef089c57604aa6d616bf621c8a0b777f0d2948107414	ParseStatus,MappingStatus,ImportStatus,LegacyImportRowData,LegacyImportRow
07	entities/src/legacy_import/mod.rs	erp-import	crates/erp-import/src/entity/legacy_import/mod.rs	move-with-symbol-splits		ad066888c6ea28fcab48318df1ebef37304e018f8c93cb000aeadb6e51b60bc4	LegacyImportCommandIdentity
17	entities/src/lib.rs			remove-production-entry	01-16	2230bd6838bd134fee733e52c3a0c38abf2e144d7182d539e4fbaf51e55d2e62	-
01	entities/src/money.rs	erp-core	crates/erp-core/src/money.rs	move		2e2c3c76ddcff291b35f97cd8bb40f0e74e495fda89270642cef2cb47b32da10	Error,Err,MoneyVisitor,Value,D128BytesSeed,BytesVisitor,MoneyDoc
05	entities/src/party/close.rs	erp-party	crates/erp-party/src/entity/party/close.rs	move-with-symbol-splits		349ed702e70e4d0dd2ebd426ad5c20ccbe8e9e6c3803858f45e37d06f1fad246	ClosePlan
05	entities/src/party/content_match.rs	erp-party	crates/erp-party/src/entity/party/content_match.rs	move-with-symbol-splits		7f6b0ced95b76d734241592cf16edad543d4d696d34d86153430cb803208d597	QueryFingerprint,SensitiveFactReuse,PartyContactContentMatch,PartyAddressContentMatch,PartyBankAccountContentMatch
05	entities/src/party/entity.rs	erp-party	crates/erp-party/src/entity/party/entity.rs	move-with-symbol-splits		14b15caffec183d48d795d7d705f85ccc730ad9fe272816f7d6caf17221d8f71	PartyKind,PartyStatus,PartyData,PartyUpdate,Party
05	entities/src/party/mod.rs	erp-party	crates/erp-party/src/entity/party/mod.rs	move-with-symbol-splits		96dcffc0f41824aff47e56b0d7368b45eaab375b3627e00df66330174352851b	PartyOwned
05	entities/src/party/party_address.rs	erp-party	crates/erp-party/src/entity/party/party_address.rs	move-with-symbol-splits		29e3ca0f0c34ac16fd56cf24b9f9fc56dec1d73e788be2eba72c0e1c044d3148	AddressType,PartyAddressData,PartyAddressUpdate,PartyAddress
05	entities/src/party/party_bank_account.rs	erp-party	crates/erp-party/src/entity/party/party_bank_account.rs	move-with-symbol-splits		f01c6568c4b66eff488c3cec87c35975d4bdfea3fc9b1624f7edccb82b507f8a	PartyBankAccountData,PartyBankAccountUpdate,PartyBankAccount
05	entities/src/party/party_contact.rs	erp-party	crates/erp-party/src/entity/party/party_contact.rs	move-with-symbol-splits		831953361e821c07b870c5ecb5b8505f16b5420dfbd38445dec17f3774200b05	PartyContactData,PartyContactUpdate,PartyContact
05	entities/src/party/party_revision.rs	erp-party	crates/erp-party/src/entity/party/party_revision.rs	move-with-symbol-splits		968f70c8e8dac01029baf6d9ea1b69fd3aa326bbe72d9157f436017c9480adda	PartyRevisionData,PartyRevision
05	entities/src/party/party_tax_profile.rs	erp-party	crates/erp-party/src/entity/party/party_tax_profile.rs	move-with-symbol-splits		899345aec783c58de13ce61ec8d459d4a76ce8c51ce0275b215aed9ea0b50d1f	PartyTaxProfileData,PartyTaxProfileUpdate,PartyTaxProfile
